x,y,category
47617,287,0
15155,5717,0
26596,7272,0
22688,34250,0
74670,9567,0
5603,75312,0
94046,97619,0
95987,89250,0
2542,93851,0
68812,21387,0
15184,75533,0
79507,412,0
65289,45094,0
12619,61074,0
92254,10270,0
22788,93048,0
98087,51958,0
91160,40220,0
67568,56544,0
86361,55205,0
59438,65599,0
48210,41442,0
12050,16039,0
10695,60933,0
45686,14675,0
23697,6999,0
15433,3849,0
72436,17940,0
48107,27990,0
14372,1162,0
9979,689,0
14489,98768,0
10609,7636,0
63857,82019,0
94800,67802,0
73357,30497,0
63876,44610,0
38044,4710,0
48931,12043,0
33300,57405,0
37558,66981,0
74714,85939,0
82262,19975,0
6570,84174,0
47343,71797,0
96090,41899,0
25755,11921,0
82703,83959,0
9358,32962,0
48284,46653,0
91815,19749,0
80731,93530,0
18029,34419,0
64973,9529,0
54771,76902,0
61256,55166,0
67500,292,0
93212,63262,0
83830,10036,0
22109,52577,0
15790,25251,0
9286,18391,0
35320,46304,0
86262,97788,0
96495,53808,0
8928,96546,0
61237,9078,0
11175,45876,0
70126,72107,0
28440,50275,0
69146,35289,0
44034,36941,0
17452,79355,0
44336,29630,0
43116,92477,0
25724,86512,0
852,20939,0
87367,84302,0
5833,12881,0
46711,38577,0
94871,79241,0
39277,15083,0
67150,26901,0
47310,12861,0
70087,11772,0
75368,71471,0
86857,50971,0
18639,73131,0
48334,38997,0
79,24447,0
32165,63565,0
38843,92360,0
54232,18739,0
92036,59874,0
82242,54188,0
21959,50967,0
77501,442,0
19225,92304,0
72863,61184,0
85445,79873,0
24169,38392,0
73992,86694,0
17206,57268,0
97454,35573,0
49949,94328,0
86555,4288,0
8995,10886,0
18440,43382,0
21160,1775,0
76179,82016,0
64001,15992,0
36702,25809,0
5261,23546,0
28426,10261,0
36391,24408,0
7727,91837,0
28916,27266,0
40058,18789,0
67891,72519,0
48271,65877,0
65637,44859,0
78626,50653,0
34108,13907,0
38402,69067,0
11413,57452,0
60787,85019,0
70024,62052,0
95140,14753,0
3514,46526,0
22653,56394,0
19943,76086,0
18457,56531,0
46141,89427,0
23261,98901,0
21173,91063,0
50403,81249,0
67559,37941,0
7781,77469,0
69696,72686,0
47161,59743,0
34139,143,0
99874,68343,0
12988,91455,0
96329,72945,0
48913,36069,0
8558,12858,0
21065,7283,0
54005,48239,0
45798,40141,0
71812,68850,0
73602,82435,0
6799,99770,0
87261,91858,0
76281,79706,0
67588,61247,0
64566,83884,0
79419,1506,0
93377,67788,0
23008,55603,0
40695,72992,0
36085,99267,0
40548,97440,0
35427,85302,0
8470,12421,0
69342,90554,0
60846,22337,0
51200,1352,0
36952,30931,0
26757,65373,0
12642,28416,0
85497,63667,0
36995,70682,0
46175,52896,0
37335,84318,0
86188,61177,0
29879,26947,0
39044,17763,0
85559,19760,0
27302,35972,0
74584,50972,0
24605,74484,0
89970,90049,0
52259,10869,0
37788,70957,0
26381,97378,0
28464,58664,0
96537,86502,0
34876,47499,0
90164,82170,0
84203,41039,0
69550,14960,0
57444,91213,0
63794,19483,0
89062,88115,0
57286,28361,0
73191,67530,0
10059,17674,0
40370,717,0
15390,45962,0
92162,64996,0
67884,17077,0
24082,95009,0
15468,20680,0
35618,92839,0
48602,59704,0
81084,87063,0
86079,15572,0
71439,28897,0
50183,40232,0
29871,6807,0
64174,45385,0
49000,33922,0
94993,71546,0
49722,70748,0
98189,74425,0
87358,58721,0
88058,63623,0
78844,69077,0
54453,89620,0
93048,34091,0
84580,90529,0
64254,77323,0
18999,98453,0
85123,1381,0
54381,64142,0
4552,29891,0
39732,57350,0
20372,76653,0
42918,31445,0
86057,74502,0
69763,15670,0
21043,54443,0
24282,80823,0
2626,31870,0
4455,77725,0
34098,95924,0
25681,89724,0
35782,13795,0
88190,35177,0
69629,70840,0
38119,53844,0
37463,49091,0
22146,35309,0
24520,21505,0
47018,97350,0
94221,29946,0
66421,19440,0
45416,85717,0
47013,8079,0
78884,13131,0
57499,51883,0
74557,71052,0
81105,11024,0
14666,24518,0
51113,32037,0
11287,61549,0
24333,21621,0
14192,77364,0
22639,13814,0
52440,11787,0
28256,40449,0
21281,72775,0
71375,65700,0
39926,27556,0
86599,96135,0
48781,94536,0
2422,41664,0
80436,39285,0
55375,26891,0
71778,84732,0
52355,90174,0
46452,25441,0
63122,22930,0
63832,91070,0
83926,82810,0
74376,74099,0
39545,98333,0
84811,51486,0
50804,125,0
44200,71185,0
45406,67310,0
94976,71871,0
26801,50131,0
34437,52469,0
5574,83706,0
14936,88694,0
93136,54218,0
26404,14918,0
8122,31528,0
11584,48015,0
35880,10808,0
72497,34450,0
68104,97092,0
93287,40110,0
49419,96235,0
82871,61826,0
84950,57231,0
1267,47370,0
22667,43693,0
32518,1716,0
79819,25994,0
97563,57900,0
210,19418,0
51933,78615,0
77685,11188,0
95069,95878,0
99145,31423,0
25301,84030,0
61982,77034,0
62939,62939,0
86879,32421,0
4069,18951,0
67401,52451,0
2422,22662,0
29012,9214,0
69233,24147,0
68632,66294,0
61877,61457,0
89584,43049,0
1769,36190,0
78582,29577,0
23213,23511,0
33457,67773,0
95330,15897,0
75050,15611,0
95851,84182,0
15884,3337,0
52052,68342,0
77918,5685,0
93918,95370,0
37853,32627,0
47216,58364,0
10520,5732,0
35325,33175,0
36189,73715,0
15431,39748,0
76827,72396,0
94014,76766,0
74983,65404,0
64341,14237,0
53695,3120,0
99510,91968,0
92054,66791,0
22866,53982,0
31817,62660,0
75990,65924,0
53809,37421,0
65113,26609,0
45119,61303,0
51619,29718,0
93284,99608,0
36422,17790,0
56050,50148,0
69339,51272,0
22878,94826,0
27538,12801,0
47534,72490,0
54891,64432,0
47540,89028,0
84369,39302,0
59923,67455,0
22840,84330,0
16007,58338,0
69781,47580,0
11565,77717,0
5537,90969,0
20024,46967,0
15342,36779,0
26723,87452,0
93450,78356,0
15503,44179,0
8352,53770,0
76318,93624,0
1089,24999,0
74158,79970,0
83229,46332,0
28866,44,0
38271,66644,0
77168,11672,0
75500,21011,0
88034,72251,0
89802,81357,0
21989,2488,0
61223,43628,0
46861,32004,0
87755,98315,0
97323,13677,0
42035,57574,0
31688,36979,0
99802,35315,0
61548,39384,0
64433,75593,0
8906,53545,0
6022,57582,0
15445,54088,0
13073,99053,0
10969,19174,0
15738,63806,0
88611,47824,0
57442,58822,0
28698,84479,0
98811,1374,0
74993,97135,0
91588,67000,0
14389,75131,0
42257,95872,0
40079,51214,0
92970,33759,0
61885,36793,0
96858,66393,0
49922,18536,0
2430,54146,0
52448,76890,0
74607,90292,0
89626,32549,0
2326,11409,0
34810,70113,0
22514,33777,0
49116,23003,0
13255,33528,0
20816,48783,0
66882,45514,0
56150,76536,0
59863,55068,0
26361,95115,0
17224,73141,0
9039,47257,0
70500,60386,0
39003,10762,0
14438,58671,0
42493,92546,0
4090,53884,0
30906,7603,0
91367,74236,0
15825,17614,0
51861,56499,0
87584,29820,0
32624,65958,0
21203,87575,0
10790,51530,0
91135,21891,0
46306,76557,0
38878,69910,0
24940,19394,0
90508,95897,0
36444,99570,0
51649,8515,0
61624,36116,0
70822,62086,0
52633,99673,0
67616,95668,0
43740,51614,0
38247,81009,0
68866,10825,0
91549,83381,0
36299,72013,0
25842,1491,0
5512,51585,0
43114,45628,0
79784,24885,0
89880,22469,0
64632,23938,0
86396,8208,0
27899,29144,0
40061,1218,0
93857,58368,0
93232,2350,0
8432,44159,0
82917,88773,0
38587,15263,0
48544,14164,0
89991,55253,0
8876,478,0
10751,78219,0
82432,67952,0
16997,2061,0
25902,37698,0
38425,36921,0
86137,70621,0
63578,28040,0
40245,82689,0
1653,78564,0
8339,71839,0
224,14449,0
5151,53468,0
14019,72600,0
75581,52969,0
24054,46430,0
56145,65748,0
58165,1624,0
72213,53198,0
98806,41217,0
40666,51907,0
98975,58031,0
39436,2794,0
12104,49624,0
55071,7144,0
92951,47310,0
11221,44959,0
96493,42427,0
8295,92850,0
57484,13187,0
96134,77388,0
12219,69511,0
98478,21494,0
9808,78785,0
50419,42890,0
79627,96551,0
48188,33803,0
21306,60932,0
52756,7678,0
82382,15446,0
8457,29692,0
55500,45133,0
77442,27820,0
73423,57078,0
39133,91500,0
33578,83782,0
13702,48164,0
73707,76482,0
24205,81755,0
22760,45717,0
70028,62528,0
55276,1978,0
88262,61532,0
23255,84205,0
45824,2644,0
38162,1438,0
63550,58072,0
65102,3793,0
3847,61980,0
66206,22998,0
62736,48711,0
43669,39464,0
76277,88183,0
76061,16804,0
91581,45623,0
78242,60577,0
82500,82088,0
70008,48153,0
22680,26707,0
49431,38250,0
18372,52207,0
85246,30261,0
80678,56974,0
54904,93401,0
93210,93375,0
49243,39010,0
33352,7941,0
22941,76359,0
9704,64888,0
43851,29898,0
1528,32927,0
58836,76641,0
83298,31698,0
217,98970,0
73631,82901,0
59993,38238,0
49650,68835,0
1910,6687,0
21131,94894,0
86515,75455,0
41862,59122,0
33994,41102,0
16940,37647,0
42734,47398,0
33366,6804,0
10587,36997,0
25590,64691,0
38182,47867,0
84959,38458,0
88320,9533,0
71899,49261,0
16581,55377,0
63663,34524,0
23404,49410,0
24679,57203,0
98971,16121,0
88084,28440,0
89384,37753,0
15102,31358,0
26722,32707,0
72549,18171,0
56498,26219,0
99155,55805,0
10884,4580,0
10836,8251,0
14389,89704,0
90093,18664,0
54365,57717,0
38019,17643,0
8639,70603,0
8705,61553,0
42815,75326,0
93997,2750,0
67729,59308,0
78551,88397,0
6379,72880,0
63817,59731,0
83348,33996,0
44490,66820,0
75721,89570,0
87245,57899,0
18409,96278,0
11960,97172,0
75097,65209,0
67765,71488,0
48908,69947,0
25381,81105,0
44719,85395,0
34221,21551,0
8842,85493,0
54359,33621,0
21364,46878,0
77054,79898,0
71760,33732,0
49039,43273,0
64875,72474,0
92516,22271,0
15458,84438,0
59812,55944,0
93637,90536,0
51994,79629,0
98361,60277,0
55988,88620,0
31189,92860,0
55498,89960,0
60616,30424,0
96454,65780,0
85331,46704,0
619,17952,0
54592,67106,0
44871,58236,0
37846,48308,0
13776,21008,0
9742,31463,0
39431,77641,0
27997,13422,0
14975,49001,0
78495,19369,0
10638,68744,0
41009,71706,0
59439,23553,0
80965,69783,0
10517,12503,0
73322,67448,0
97276,36617,0
20381,20627,0
29039,64659,0
40061,43598,0
8920,33763,0
31153,3517,0
48681,41411,0
53842,44400,0
90106,71560,0
40881,53340,0
36668,37455,0
14334,9171,0
72702,65928,0
43751,69491,0
59869,34539,0
85116,93127,0
61778,79355,0
4858,50901,0
58616,10871,0
35598,58299,0
53919,5726,0
62841,42139,0
91074,26427,0
66723,76942,0
38878,11940,0
51379,85459,0
40321,40044,0
1673,25286,0
68540,44696,0
85352,81094,0
18929,46315,0
24005,90088,0
58877,47501,0
60857,95836,0
77893,93917,0
64028,16028,0
31890,94772,0
56288,63225,0
76144,12660,0
28131,46753,0
73434,87333,0
26824,75727,0
72339,95826,0
19576,8173,0
29812,84558,0
93108,679,0
33855,85795,0
46070,69233,0
57422,44346,0
83684,50696,0
52704,93520,0
93271,2035,0
76551,67650,0
41829,71096,0
13996,62425,0
82600,58954,0
29271,3132,0
81041,48022,0
4097,54961,0
94244,62549,0
53482,49005,0
17164,21395,0
22713,85209,0
53214,71054,0
1403,79559,0
56430,60072,0
52116,77467,0
35597,82907,0
32366,90751,0
88444,12387,0
87596,21835,0
46628,63840,0
40180,3102,0
90707,56042,0
57323,49947,0
47109,95216,0
59414,6033,0
88026,30732,0
5984,66818,0
54379,72025,0
94266,59161,0
55824,2040,0
58916,16693,0
10664,56393,0
65948,46904,0
98884,5781,0
710,16228,0
54084,49939,0
52104,82305,0
31253,27311,0
70105,92741,0
62322,29038,0
40398,72118,0
76619,67491,0
552,76299,0
8169,63122,0
80569,8467,0
13339,61031,0
88439,79033,0
13909,72714,0
91431,57629,0
71348,55477,0
20158,61328,0
30381,5976,0
78992,841,0
37737,77852,0
97287,50054,0
1827,44128,0
30521,94052,0
39358,32656,0
56400,99985,0
15804,38378,0
29233,94497,0
46644,2877,0
35417,93898,0
85479,56511,0
33764,9941,0
49886,39298,0
57361,22471,0
84733,32359,0
9995,92303,0
37448,13387,0
62186,84845,0
44347,16245,0
93547,8575,0
91903,54726,0
23350,33369,0
7851,10128,0
77172,94348,0
67765,13769,0
86249,56946,0
86199,60202,0
14865,84765,0
86232,96713,0
76600,92364,0
48794,31274,0
33159,7165,0
57172,75619,0
38467,70094,0
20596,29523,0
39437,14605,0
26172,14465,0
9411,36989,0
9786,22397,0
51289,56073,0
93954,75149,0
51867,30484,0
72696,83021,0
66886,51413,0
33343,17295,0
85794,36345,0
82628,91926,0
63415,59407,0
55051,10915,0
51675,31735,0
27822,93274,0
2535,45502,0
45659,41727,0
98525,15177,0
47303,67206,0
48960,82853,0
42163,50071,0
61064,20391,0
68477,51855,0
19287,973,0
64639,60998,0
59227,76898,0
49464,377,0
65529,536,0
1659,132,0
48708,52387,0
72923,18899,0
46040,2034,0
94476,8787,0
20525,22121,0
11796,77152,0
21246,94463,0
73216,65299,0
2845,49251,0
15344,17519,0
27164,73262,0
35473,61228,0
50446,91492,0
76841,4887,0
47900,28715,0
13181,59355,0
95459,51009,0
90583,99552,0
86198,72808,0
1987,42342,0
6916,99732,0
67154,43826,0
48336,96978,0
4632,74076,0
19759,825,0
44232,21082,0
54359,48649,0
643,83386,0
63011,97030,0
31507,73389,0
39136,73181,0
4174,79011,0
61801,44029,0
84839,75669,0
78852,53310,0
66782,53256,0
40178,95602,0
74728,90603,0
15026,22090,0
55629,31130,0
77599,41555,0
60247,39369,0
8032,11449,0
13376,46779,0
86905,36482,0
85569,88517,0
79426,14753,0
8624,58137,0
31206,66126,0
4619,56499,0
18321,63150,0
52971,60531,0
86548,8495,0
13179,88386,0
53987,54602,0
84265,34126,0
6437,32758,0
64248,24216,0
8846,40305,0
33785,28487,0
45527,46451,0
13548,70218,0
72045,40473,0
57158,29049,0
28838,80589,0
43850,81504,0
42466,88100,0
92316,34970,0
2066,416,0
10048,80247,0
39049,92065,0
49103,70202,0
50189,82641,0
70154,73754,0
69399,54626,0
71124,87419,0
56920,76975,0
30190,55534,0
63187,44789,0
99888,8043,0
28103,15581,0
16494,76985,0
5535,11493,0
167,59764,0
52393,81699,0
62867,7460,0
39784,61370,0
30111,96687,0
64761,98025,0
40704,98403,0
32978,32397,0
69488,42616,0
85121,41563,0
35178,96252,0
792,7109,0
21000,87035,0
12304,40906,0
80034,60670,0
40853,99988,0
45162,81959,0
74361,24476,0
77142,42819,0
7563,73933,0
89290,71481,0
88682,14542,0
21372,2459,0
8814,33004,0
32294,97820,0
93557,62656,0
82395,61676,0
45364,95277,0
46887,58296,0
77811,53234,0
95960,10209,0
90159,60166,0
57085,43362,0
12633,40754,0
97082,16743,0
33291,33877,0
11118,50125,0
9274,11216,0
70174,79464,0
42401,89743,0
32864,13033,0
20311,84104,0
31481,75296,0
80339,60198,0
44875,42319,0
61324,83397,0
44992,27801,0
32775,98048,0
77909,26396,0
67542,89941,0
73867,26404,0
90378,49198,0
51268,49993,0
28729,96751,0
74822,75852,0
88669,37822,0
82969,5312,0
93799,36525,0
9066,8106,0
44102,25225,0
85999,99285,0
32017,42978,0
59855,67762,0
41113,31024,0
80362,49294,0
73000,39005,0
55626,67108,0
37520,44848,0
52057,27940,0
37305,20391,0
84473,68646,0
25306,15058,0
63401,98348,0
16384,86984,0
47172,95938,0
52795,90959,0
32841,69314,0
41247,88811,0
83908,20752,0
24384,19654,0
65827,42299,0
34077,82830,0
6440,16750,0
88600,98482,0
54654,67535,0
49810,24811,0
30122,64372,0
72445,38840,0
77256,47482,0
19972,85113,0
60527,26847,0
75481,68745,0
35284,8313,0
32664,61504,0
62213,84588,0
36993,28951,0
94045,95148,0
16612,20880,0
5184,11100,0
82369,31994,0
62266,8026,0
36280,90648,0
86037,73192,0
47224,75360,0
57118,16584,0
65856,63747,0
80849,29770,0
5366,55987,0
20022,36998,0
99075,50684,0
94606,85686,0
33220,71160,0
85303,83753,0
84863,53373,0
19972,60979,0
527,22334,0
84924,26385,0
90262,12397,0
24027,45074,0
45704,4181,0
33539,6801,0
7293,26322,0
95812,48342,0
22289,74284,0
11123,24042,0
21711,35399,0
46701,79516,0
74141,16254,0
76756,27482,0
84126,76090,0
34844,72783,0
84284,1585,0
56370,3797,0
69391,4708,0
30281,55207,0
1286,75710,0
9887,73486,0
88189,55804,0
10329,72649,0
45094,97594,0
42002,27360,0
59538,43018,0
83763,38525,0
25541,65383,0
136,26928,0
18191,57337,0
40193,12622,0
85255,14851,0
71851,90787,0
18009,38905,0
83908,39318,0
9603,73387,0
65618,68011,0
55583,98088,0
96514,12858,0
6165,98530,0
10726,16971,0
41743,26840,0
38587,64384,0
81376,85927,0
65783,72531,0
29506,54681,0
78956,93856,0
17518,63864,0
28269,79220,0
58762,13158,0
92372,89723,0
93468,55395,0
49719,69831,0
35861,21358,0
2923,43396,0
53953,93163,0
16251,49829,0
21726,17387,0
78570,66828,0
81925,35660,0
29241,19655,0
10621,31656,0
5554,18769,0
11780,686,0
20005,25808,0
73009,66622,0
80457,68165,0
59139,39388,0
10413,37413,0
45488,18089,0
88060,84233,0
76508,5411,0
17600,71171,0
66406,76239,0
26112,67149,0
39352,54030,0
64825,34832,0
17753,53809,0
54416,6548,0
71303,60319,0
53980,91727,0
73250,8570,0
44477,23526,0
94518,60326,0
73033,95866,0
57183,19987,0
5169,28160,0
73680,35602,0
4245,51394,0
95249,32740,0
92527,94092,0
46254,36792,0
84613,3,0
16675,95489,0
4099,67173,0
95856,60804,0
15638,70200,0
13670,13110,0
41745,72945,0
25701,63671,0
30622,51128,0
77410,17738,0
9295,96273,0
51909,41787,0
79739,56215,0
22690,6799,0
17494,4428,0
17359,21021,0
6853,24510,0
62194,28055,0
79987,69437,0
96838,28647,0
87124,8483,0
45727,84447,0
10155,42740,0
1016,28000,0
13339,95315,0
55078,47887,0
68471,49649,0
2151,86968,0
26023,67635,0
43324,45168,0
48889,76694,0
38499,14623,0
77705,28936,0
14613,63414,0
43230,45051,0
66572,52842,0
95998,13217,0
29027,88635,0
36897,50203,0
43647,3461,0
80544,89698,0
2132,98940,0
4714,17507,0
69029,24315,0
26209,30858,0
85609,9149,0
63036,32603,0
5686,71960,0
96482,74191,0
28298,91642,0
573,82801,0
89634,63344,0
61802,99888,0
80508,12250,0
80186,67191,0
38906,34414,0
64123,50296,0
37162,96429,0
73827,35423,0
55647,10044,0
27556,35829,0
82971,70080,0
84007,4068,0
87104,91911,0
75193,44839,0
35820,60171,0
68262,9503,0
86459,73043,0
80208,58305,0
77940,86356,0
96298,83837,0
80647,3907,0
94575,16483,0
79117,37463,0
97654,29506,0
8167,35367,0
80804,57384,0
4274,63657,0
17105,29553,0
21120,36196,0
2421,94297,0
94062,6293,0
75245,67230,0
13280,76079,0
92220,758,0
53007,75517,0
76835,8982,0
72651,3380,0
41679,37025,0
71284,52237,0
68414,44105,0
98285,58616,0
44326,88195,0
68741,5709,0
72276,67139,0
7602,41013,0
54059,24690,0
39700,38314,0
91285,71480,0
73159,90238,0
19550,78044,0
75032,80800,0
15117,89983,0
46414,87053,0
45698,3700,0
45050,26429,0
24648,16248,0
81202,94199,0
32124,70269,0
15152,56751,0
94276,70248,0
63425,7146,0
37672,53532,0
8800,30492,0
32042,16161,0
26344,43559,0
14115,16190,0
29647,94558,0
56575,2516,0
59455,38931,0
85307,52240,0
502,40846,0
22499,99540,0
34235,93265,0
36297,22877,0
56194,89554,0
50019,77710,0
27034,64453,0
77879,8799,0
31805,29317,0
49775,26947,0
74219,76237,0
16917,34070,0
64292,15690,0
69454,76554,0
17718,95889,0
24102,3698,0
56897,44742,0
41880,14628,0
17611,97883,0
47861,64454,0
12561,68550,0
13667,64544,0
90568,59217,0
5112,91580,0
50684,41064,0
69985,96586,0
217,14586,0
89706,48556,0
33571,72254,0
78440,48428,0
8730,63454,0
71324,50811,0
62986,93163,0
5737,3615,0
77410,11129,0
35361,43424,0
6391,53872,0
53107,5657,0
87427,58095,0
8762,14572,0
68111,58356,0
41907,52013,0
97500,74607,0
30337,49131,0
38978,9688,0
81913,71543,0
33535,96276,0
99285,2801,0
40257,75170,0
39999,16678,0
70003,14213,0
15407,57194,0
41171,14533,0
40351,5329,0
87031,39184,0
75115,69233,0
84102,42981,0
88609,96907,0
25487,47083,0
53033,28385,0
57297,80648,0
99362,13533,0
36842,1216,0
44474,66510,0
78578,90840,0
82462,62637,0
39496,95736,0
86543,74708,0
31037,27606,0
30975,63269,0
8172,58825,0
44891,84665,0
67829,35695,0
91571,73076,0
50147,64585,0
14466,56531,0
71472,92545,0
97215,50351,0
84120,23813,0
46205,29290,0
70644,38304,0
45890,13294,0
23209,61641,0
19590,98488,0
51693,43185,0
29714,56268,0
32564,34166,0
86346,11629,0
55381,41043,0
20480,98603,0
1638,76385,0
9742,19994,0
8090,47598,0
6265,27891,0
70215,42717,0
13810,82002,0
54619,25249,0
7677,10274,0
92376,95222,0
59970,68906,0
80436,53959,0
61156,91731,0
93879,32124,0
48782,5139,0
87296,16502,0
7487,59566,0
60067,37423,0
89646,41056,0
67081,31514,0
94456,64148,0
40464,4655,0
38421,30292,0
74489,59861,0
40276,25532,0
43514,24071,0
38431,77179,0
10056,49898,0
97268,3081,0
58688,35158,0
10096,12607,0
28295,78629,0
26700,61881,0
55396,66505,0
11081,10346,0
88104,66119,0
85565,57714,0
29088,23728,0
32863,27042,0
30492,3810,0
20486,87449,0
4678,98834,0
50129,92529,0
51391,90628,0
53142,25933,0
79625,63981,0
71390,14505,0
81723,37939,0
93688,79375,0
63710,11608,0
54738,68730,0
25442,9364,0
47651,31825,0
30709,91004,0
22963,3176,0
95411,10803,0
56246,69111,0
11645,88258,0
69344,63941,0
84510,72474,0
19837,6785,0
84196,44411,0
60449,59579,0
33035,45329,0
57929,3828,0
63023,62578,0
32626,71332,0
48713,44532,0
23126,58314,0
64444,25170,0
18018,40314,0
56582,71069,0
19458,27050,0
12612,23756,0
70699,94659,0
64181,22466,0
56635,29122,0
14310,73973,0
74304,72121,0
56406,3514,0
37917,664,0
85269,90529,0
72755,1430,0
36979,97014,0
76145,30737,0
47431,84267,0
22668,56351,0
93891,62793,0
43049,4509,0
66380,36086,0
71367,57159,0
94538,74007,0
33918,82490,0
46960,8618,0
11760,60490,0
62339,76485,0
24457,69469,0
53341,77190,0
91940,31053,0
2354,54096,0
96518,42470,0
79969,8448,0
55669,60731,0
35666,44446,0
92985,41464,0
31577,3207,0
19085,6991,0
98375,37555,0
12138,87634,0
38250,10079,0
98523,45777,0
41865,79834,0
88625,96959,0
80047,41662,0
79890,53607,0
5339,3937,0
76924,32947,0
5817,19907,0
40275,94764,0
89132,283,0
78140,13038,0
67891,57237,0
25642,89511,0
61603,4249,0
36487,32758,0
19505,32410,0
90513,49976,0
25105,94935,0
30211,34729,0
24737,27981,0
28157,10661,0
3077,79812,0
48809,70863,0
13454,51493,0
12708,86959,0
12958,53623,0
39389,74166,0
70574,94716,0
42725,59766,0
32860,43413,0
50423,86461,0
91454,64754,0
57231,31763,0
50502,72520,0
45370,18328,0
88663,70733,0
30972,13514,0
90683,79355,0
46550,90424,0
75935,80930,0
27418,76515,0
78352,28988,0
70878,61648,0
12976,72524,0
50383,35557,0
89328,76754,0
23241,52910,0
55286,66040,0
42470,66845,0
11215,74780,0
64270,75872,0
2796,60984,0
54761,6707,0
91861,76404,0
73507,46699,0
65202,60755,0
730,98820,0
68664,91599,0
22933,80187,0
3617,34153,0
93017,38454,0
41824,66661,0
68457,87613,0
46002,76014,0
59364,51456,0
29002,81190,0
9162,86307,0
21802,40476,0
83667,92446,0
97515,54854,0
68425,30992,0
89754,39790,0
79662,80040,0
77329,53313,0
67534,60369,0
31656,15647,0
39114,53904,0
14515,19911,0
18967,62121,0
63365,51356,0
733,25260,0
84650,7093,0
2242,48155,0
90669,82360,0
88736,84558,0
70383,80339,0
67279,18033,0
27112,46788,0
76437,29315,0
82318,3688,0
24714,58441,0
20998,24909,0
31804,70016,0
16217,69184,0
13356,56921,0
2993,97580,0
99590,57663,0
45764,82519,0
91735,3073,0
8624,20515,0
17500,77650,0
73683,96599,0
78432,8642,0
10147,20468,0
24647,15613,0
10403,6130,0
28381,99236,0
65978,56149,0
95420,15285,0
88870,83616,0
2075,86853,0
7520,99176,0
47046,68487,0
99524,92290,0
60666,73385,0
94644,81419,0
1118,39237,0
78723,79655,0
6150,45007,0
35715,26649,0
4289,24398,0
11581,92422,0
92916,47704,0
51230,18770,0
91037,59434,0
42569,1229,0
79605,94602,0
36867,48002,0
53422,35726,0
41041,24994,0
69758,80468,0
29209,50928,0
72115,7366,0
21416,78292,0
65314,38382,0
56218,63663,0
25469,74740,0
18978,57447,0
22878,61880,0
24141,12634,0
85437,79821,0
84727,72063,0
64441,38655,0
55846,23660,0
30220,89298,0
16269,74668,0
17004,60387,0
60278,25193,0
37,68904,0
41008,69879,0
74077,88616,0
75370,92407,0
18008,23721,0
73859,83292,0
44601,36672,0
71207,6782,0
15000,42540,0
31149,273,0
84186,55894,0
56725,12937,0
30767,43999,0
20140,77380,0
16414,6526,0
41446,7913,0
58563,18444,0
42591,16114,0
63335,87331,0
12112,31696,0
53608,51701,0
28291,41729,0
31252,21533,0
56162,14685,0
9827,42552,0
45705,25532,0
19708,85826,0
77872,38166,0
27473,15712,0
69239,26789,0
19626,23922,0
60307,80641,0
19477,72765,0
96472,35753,0
62980,66389,0
32736,81952,0
40977,46709,0
29255,93096,0
37315,99518,0
51063,88475,0
63611,63632,0
16494,33509,0
75861,22916,0
26160,33728,0
77595,31870,0
90309,31432,0
19439,69260,0
95658,21254,0
77446,98105,0
79814,92847,0
14673,58890,0
20891,30660,0
29872,87385,0
6869,80534,0
66124,7301,0
86079,38787,0
16532,83328,0
61299,78273,0
937,10413,0
86291,2414,0
19802,11426,0
96677,83665,0
64702,93075,0
632,4846,0
2094,41372,0
25225,91645,0
3151,87958,0
70954,47623,0
90235,90075,0
98081,81727,0
7993,27015,0
18197,6856,0
46346,81806,0
38289,88501,0
40425,68005,0
23155,86011,0
8538,80447,0
51212,79081,0
28540,63649,0
89671,93696,0
72290,23712,0
99406,70501,0
6084,44486,0
31409,75271,0
70508,93755,0
27921,33144,0
96984,36563,0
31604,4695,0
58036,40352,0
17017,52704,0
25878,8083,0
71863,68666,0
71774,75139,0
86289,3690,0
86850,63147,0
2412,19788,0
58866,56359,0
26292,4591,0
56019,92631,0
2393,86317,0
53772,74935,0
51608,2029,0
70667,44332,0
32059,59011,0
45442,73423,0
19947,55028,0
39685,50465,0
24674,68732,0
68590,72212,0
33968,58109,0
41426,27246,0
57639,98701,0
74617,21400,0
62489,61212,0
54112,98422,0
8230,37369,0
87921,58571,0
61657,65021,0
3394,20283,0
26774,78172,0
89663,66975,0
97225,5522,0
46123,93959,0
6787,66084,0
69019,28387,0
44591,9994,0
7826,94669,0
86245,15046,0
42226,35951,0
82240,41059,0
88952,77147,0
68632,86918,0
24231,21105,0
73232,93072,0
7543,84060,0
92975,63567,0
28868,57311,0
43833,85052,0
32029,23344,0
41067,36128,0
70775,11696,0
43306,6755,0
64187,83283,0
50848,43227,0
11221,33897,0
76705,95879,0
70759,82457,0
70744,64891,0
58481,64658,0
27812,42375,0
41152,40216,0
42169,56458,0
85080,15107,0
76352,5726,0
92578,63849,0
99317,68736,0
29446,97627,0
24568,66501,0
3593,87489,0
63549,49058,0
43235,19226,0
59787,40114,0
28325,54568,0
46324,17934,0
93546,3518,0
6207,73843,0
79011,80987,0
38654,90769,0
83407,16383,0
72960,62326,0
4257,10943,0
5120,687,0
79393,78090,0
77047,39301,0
77404,14848,0
47273,70628,0
8327,57217,0
63087,32069,0
12353,27192,0
93165,65907,0
